사원번호,이름,성별,나이,생년월일,주민등록번호,병역,입사일,근속기간,학력,출신대학,학점,채용경로,계약형태,이전직장명,이전최종직급,이전담당업무,회사명,사업장위치,부서,팀,부서레벨,직급,직책,직급레벨,퇴직구분,퇴직일자,이메일,전화번호,주소
EMP1937,지소연,여,45,1982-02-10,820210-2653950,해당없음,2015-11-08,11,대학원졸,성균관대학교,3.3,추천,정규직,,,,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,차장,팀원,2,,,jisoyeon447@kakao.com,010-9549-2258,경기도 용인시 기흥구 영덕동
EMP1938,심시우,남,42,1985-03-28,850328-1741030,군필,2013-02-25,13,고졸,,,경력,정규직,LG전자,사원,데이터분석,두리안정보기술,서울 여의도,개발부,인프라팀,1,차장,팀원,2,,,shim.시woo244@hanmail.net,010-1406-2281,서울시 은평구 불광동
EMP1939,윤성호,남,36,1991-01-18,910118-1327109,군필,2016-05-25,10,대학원졸,아주대학교,3.5,공채,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,차장,팀원,2,,,sunghoyoon674@naver.com,010-8048-1715,경기도 성남시 분당구 판교동
EMP1940,진준서,남,46,1981-07-25,810725-1693379,면제,2013-02-06,13,대졸,동국대학교,3.7,경력,정규직,삼성전자,차장,프로젝트관리,두리안정보기술,서울 여의도,마케팅부,디지털마케팅팀,1,차장,팀원,2,,,jinjunseo_124@hanmail.net,010-8368-5686,서울시 마포구 합정동
EMP1941,원우진,남,36,1991-05-22,910522-1184762,군필,2017-04-24,9,대학원졸,이화여자대학교,3.6,경력,정규직,삼성전자,대리,인사관리,두리안정보기술,서울 강남,인사부,교육팀,1,차장,팀원,2,,,woojinwon186@kakao.com,010-6921-9546,서울시 송파구 문정동
EMP1942,노재원,남,55,1972-02-12,720212-1276033,군필,2003-11-13,23,전문대졸,명지전문대학,2.9,추천,정규직,,,,두리안정보기술,경기 판교,개발부,프론트팀,1,부장,팀장,2,,,no.jaewon620@nate.com,010-8911-3766,경기도 성남시 분당구 정자동
EMP1943,허하준,남,49,1978-01-20,780120-1363026,군필,2004-07-16,22,대졸,동국대학교,3.0,인턴전환,정규직,,,,두리안정보기술,경기 판교,개발부,프론트팀,1,부장,팀장,2,,,hajunheo655@nate.com,010-9202-8515,경기도 용인시 기흥구 영덕동
EMP1944,방예원,여,42,1985-09-15,850915-2010934,해당없음,2008-12-03,18,대학원졸,동국대학교,3.3,공채,정규직,,,,두리안정보기술,서울 여의도,마케팅부,브랜드팀,1,부장,팀장,2,,,bangyewon_759@gmail.com,010-9881-2848,서울시 강서구 마곡동
EMP1945,전아름,여,58,1969-05-26,690526-2257839,해당없음,2002-09-05,24,대졸,중앙대학교,3.9,공채,정규직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,부장,팀원,2,,,jeonareum543@gmail.com,010-9000-3383,경기도 용인시 기흥구 영덕동
EMP1946,윤다은,여,49,1978-04-01,780401-2042618,해당없음,2007-09-21,19,대졸,고려대학교,3.1,추천,정규직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,부장,팀장,2,,,yoon.daeun758@nate.com,010-1288-4774,경기도 성남시 분당구 정자동
EMP1947,고아름,여,60,1967-01-06,670106-2595897,해당없음,2009-10-18,17,대졸,광운대학교,3.1,경력,정규직,쿠팡,차장,마케팅기획,두리안정보기술,서울 여의도,인사부,채용팀,1,부장,팀원,2,,,ko.areum125@naver.com,010-6926-2488,서울시 강서구 마곡동
EMP1948,구하영,여,58,1969-08-18,690818-2755383,해당없음,1999-02-19,27,전문대졸,명지전문대학,3.1,추천,정규직,,,,두리안정보기술,서울 여의도,영업부,해외영업팀,1,부장,본부장,2,,,hayoungkoo31@hanmail.net,010-2074-8521,서울시 은평구 불광동
EMP1949,공지수,여,61,1966-03-02,660302-2842395,해당없음,2000-09-26,26,전문대졸,인하공업전문대학,3.7,공채,정규직,,,,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,부장,팀장,2,,,kong.jisu78@naver.com,010-1187-6567,경기도 성남시 분당구 판교동
EMP1950,이수빈,여,41,1986-09-01,860901-2500443,해당없음,2009-11-04,17,대학원졸,연세대학교,3.9,추천,정규직,,,,두리안정보기술,서울 강남,마케팅부,디지털마케팅팀,1,부장,팀원,2,,,leesubin_791@kakao.com,010-4829-7473,서울시 송파구 문정동
EMP1951,장정우,남,45,1982-05-17,820517-1979765,군필,2004-03-21,22,전문대졸,인하공업전문대학,3.4,경력,정규직,현대자동차,차장,백엔드개발,두리안정보기술,서울 여의도,영업부,국내영업팀,1,부장,팀원,2,,,jang.jungwoo562@hanmail.net,010-3547-1435,서울시 용산구 이태원동
EMP1952,진수진,여,59,1968-11-26,681126-2068743,해당없음,2012-06-26,14,대졸,건국대학교,2.8,추천,정규직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,부장,팀장,2,,,jinsujin_864@naver.com,010-4840-7169,경기도 용인시 기흥구 영덕동
EMP1953,원수아,여,47,1980-07-13,800713-2023232,해당없음,2012-03-04,14,대졸,성균관대학교,3.7,경력,정규직,쿠팡,사원,프론트엔드개발,두리안정보기술,경기 판교,인사부,교육팀,1,부장,팀장,2,권고사직,2016-05-24,suawon511@daum.net,010-6501-4370,경기도 용인시 기흥구 영덕동
EMP1954,홍하영,여,41,1986-07-19,860719-2803715,해당없음,2003-02-19,23,전문대졸,경북전문대학교,2.9,공채,정규직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,부장,팀장,2,,,honghayoung_53@nate.com,010-7716-4765,서울시 용산구 이태원동
EMP1955,장지민,여,44,1983-02-27,830227-2019669,해당없음,2011-12-04,15,대졸,동국대학교,2.8,인턴전환,정규직,,,,두리안정보기술,서울 강남,기획부,사업기획팀,1,부장,팀원,2,,,jangjimin_894@nate.com,010-2304-8375,서울시 강남구 논현동
EMP1956,강도현,남,54,1973-02-15,730215-1417215,군필,2003-02-07,23,대졸,건국대학교,2.7,추천,정규직,,,,두리안정보기술,서울 강남,마케팅부,브랜드팀,1,부장,팀원,2,,,dohyunkang672@hanmail.net,010-2988-4954,서울시 송파구 문정동
EMP1957,배준혁,남,45,1982-08-13,820813-1307328,군필,2011-05-12,15,대학원졸,서강대학교,3.8,추천,정규직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,부장,팀원,2,,,baejunhyuk116@daum.net,010-8950-5020,서울시 마포구 합정동
EMP1958,주소희,여,53,1974-01-17,740117-2914991,해당없음,2004-02-21,22,대학원졸,경희대학교,3.2,공채,정규직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,부장,팀원,2,,,joo.sohee482@hanmail.net,010-9997-9519,서울시 마포구 합정동
EMP1959,조수진,여,60,1967-02-21,670221-2312518,해당없음,2006-03-09,20,대학원졸,서강대학교,2.5,추천,정규직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,부장,팀장,2,,,sujinjo941@gmail.com,010-6308-5308,경기도 성남시 분당구 판교동
EMP1960,임재원,남,55,1972-07-24,720724-1334911,면제,2007-12-10,19,대졸,부산대학교,3.5,경력,정규직,삼성전자,사원,재무회계,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,부장,본부장,2,,,jaewonlim221@kakao.com,010-2959-5762,경기도 용인시 기흥구 영덕동
EMP1961,한승준,남,42,1985-12-25,851225-1903586,군필,2003-08-28,23,대졸,고려대학교,2.7,공채,정규직,,,,두리안정보기술,경기 판교,인사부,채용팀,1,부장,팀장,2,,,seungjunhan303@kakao.com,010-6769-5625,경기도 용인시 기흥구 영덕동
EMP1962,한하은,여,61,1966-05-14,660514-2953284,해당없음,2007-02-11,19,대졸,아주대학교,3.6,추천,정규직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,부장,본부장,2,,,hanhaeun_722@hanmail.net,010-1049-5421,서울시 강남구 역삼동
EMP1963,곽나은,여,53,1974-12-09,741209-2743022,해당없음,2003-03-23,23,대졸,건국대학교,2.9,인턴전환,정규직,,,,두리안정보기술,경기 판교,기획부,전략기획팀,1,부장,본부장,2,,,naeunkwak780@kakao.com,010-6601-5008,경기도 성남시 분당구 판교동
EMP1964,원성호,남,59,1968-01-27,680127-1362764,군필,2005-10-10,21,고졸,,,추천,정규직,,,,두리안정보기술,서울 강남,개발부,프론트팀,1,부장,팀장,2,,,won.sungho919@daum.net,010-8226-4326,서울시 송파구 문정동
EMP1965,진수빈,여,55,1972-04-11,720411-2196242,해당없음,2011-07-22,15,전문대졸,명지전문대학,3.9,공채,정규직,,,,두리안정보기술,서울 강남,영업부,해외영업팀,1,부장,팀장,2,,,subinjin446@hanmail.net,010-2154-2061,서울시 강남구 역삼동
EMP1966,노재현,남,50,1977-02-06,770206-1662754,군필,2008-07-03,18,대졸,아주대학교,3.9,인턴전환,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,1,부장,팀장,2,,,nojaehyun_204@kakao.com,010-2117-4543,경기도 성남시 분당구 판교동
EMP1967,남성민,남,53,1974-09-23,740923-1077828,미필,2012-10-17,14,대졸,경희대학교,3.9,경력,정규직,현대자동차,대리,프론트엔드개발,두리안정보기술,경기 판교,영업부,국내영업팀,1,부장,팀장,2,,,sungminnam165@gmail.com,010-7234-8330,경기도 수원시 영통구 매탄동
EMP1968,허재민,남,50,1977-04-17,770417-1046752,군필,2001-01-16,25,전문대졸,명지전문대학,3.5,경력,정규직,LG전자,과장,프로젝트관리,두리안정보기술,서울 강남,인사부,교육팀,1,부장,팀장,2,,,heo.jaemin290@naver.com,010-8090-5151,서울시 서초구 방배동
EMP1969,유재민,남,50,1977-11-21,771121-1436786,군필,2008-12-06,18,대졸,국민대학교,3.0,경력,정규직,네이버,과장,데이터분석,두리안정보기술,서울 여의도,개발부,AI팀,1,부장,본부장,2,,,jaeminyoo145@daum.net,010-4905-3001,서울시 강서구 마곡동
EMP1970,허수진,여,54,1973-10-28,731028-2529000,해당없음,1999-08-07,27,대졸,이화여자대학교,3.7,공채,정규직,,,,두리안정보기술,경기 판교,기획부,사업기획팀,1,부장,팀장,2,,,sujinheo257@kakao.com,010-4464-6259,경기도 성남시 분당구 정자동
EMP1971,조건우,남,56,1971-08-07,710807-1954022,미필,2010-10-27,16,고졸,,,추천,정규직,,,,두리안정보기술,서울 강남,마케팅부,브랜드팀,1,부장,팀장,2,,,gunwoojo406@daum.net,010-2798-2985,서울시 서초구 방배동
EMP1972,손수아,여,46,1981-08-13,810813-2366526,해당없음,2005-03-12,21,대졸,숙명여자대학교,3.9,추천,정규직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,부장,본부장,2,,,sonsua870@gmail.com,010-5192-5046,서울시 서초구 방배동
EMP1973,공승준,남,48,1979-07-13,790713-1622806,군필,2012-05-08,14,대졸,인하대학교,3.7,인턴전환,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,1,부장,팀장,2,,,kongseungjun531@gmail.com,010-8492-7463,경기도 성남시 분당구 판교동
EMP1974,남소희,여,60,1967-01-14,670114-2939042,해당없음,2009-02-02,17,전문대졸,경북전문대학교,3.5,추천,정규직,,,,두리안정보기술,서울 여의도,마케팅부,브랜드팀,1,부장,팀장,2,,,soheenam440@naver.com,010-6009-8291,서울시 강서구 마곡동
EMP1975,백우진,남,44,1983-05-20,830520-1487136,미필,2009-03-03,17,전문대졸,인하공업전문대학,3.2,추천,정규직,,,,두리안정보기술,서울 여의도,마케팅부,디지털마케팅팀,1,부장,팀장,2,,,baek.woojin493@kakao.com,010-1487-4812,서울시 용산구 이태원동
EMP1976,황하영,여,57,1970-08-04,700804-2671533,해당없음,2004-10-02,22,대졸,서울대학교,3.1,인턴전환,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,부장,팀장,2,,,hwanghayoung_942@nate.com,010-5429-5188,경기도 성남시 분당구 판교동
EMP1977,하예원,여,57,1970-09-23,700923-2665720,해당없음,2003-08-12,23,고졸,,,경력,정규직,SK하이닉스,차장,백엔드개발,두리안정보기술,경기 판교,기획부,사업기획팀,1,부장,본부장,2,권고사직,2015-12-10,hayewon_424@gmail.com,010-4392-3002,경기도 용인시 기흥구 영덕동
EMP1978,곽태양,남,59,1968-07-05,680705-1893400,군필,2010-05-22,16,대졸,이화여자대학교,3.1,인턴전환,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,1,부장,팀장,2,,,tae양kwak797@gmail.com,010-5722-6360,경기도 용인시 기흥구 영덕동
EMP1979,현채원,여,50,1977-04-08,770408-2559454,해당없음,1999-12-27,27,대졸,아주대학교,2.7,공채,정규직,,,,두리안정보기술,서울 여의도,영업부,해외영업팀,1,부장,팀원,2,,,chaewonhyun904@daum.net,010-9089-6043,서울시 은평구 불광동
EMP1980,나성민,남,50,1977-07-15,770715-1633805,군필,2000-10-26,26,대졸,경희대학교,3.7,공채,정규직,,,,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,부장,팀원,2,,,nasungmin_567@kakao.com,010-7772-2884,경기도 성남시 분당구 판교동
EMP1981,황지영,여,54,1973-07-15,730715-2574075,해당없음,2010-08-26,16,대졸,서강대학교,2.5,경력,정규직,네이버,과장,재무회계,두리안정보기술,서울 강남,기획부,사업기획팀,1,부장,팀원,2,,,jiyounghwang486@nate.com,010-9329-5520,서울시 강남구 역삼동
EMP1982,엄승준,남,42,1985-03-19,850319-1908394,미필,1999-12-23,27,대졸,연세대학교,2.7,공채,정규직,,,,두리안정보기술,경기 판교,개발부,AI팀,1,부장,팀장,2,,,seungjunum131@nate.com,010-1516-8746,경기도 성남시 분당구 정자동
EMP1983,곽세준,남,59,1968-01-08,680108-1670105,군필,1999-01-16,27,대졸,세종대학교,3.8,경력,정규직,KT,과장,재무회계,두리안정보기술,서울 여의도,인사부,채용팀,1,부장,팀장,2,,,kwaksejun252@nate.com,010-3798-7319,서울시 용산구 이태원동
EMP1984,엄하은,여,51,1976-09-09,760909-2320998,해당없음,2001-12-25,25,대졸,서강대학교,3.2,인턴전환,정규직,,,,두리안정보기술,서울 강남,마케팅부,브랜드팀,1,부장,팀원,2,,,um.haeun169@nate.com,010-2821-6998,서울시 송파구 문정동
EMP1985,안세준,남,56,1971-02-05,710205-1331339,군필,2001-01-21,25,고졸,,,인턴전환,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,부장,팀원,2,계약만료,2010-11-14,ansejun901@hanmail.net,010-7773-6978,경기도 용인시 기흥구 영덕동
EMP1986,김시우,남,48,1979-04-09,790409-1440001,미필,2006-08-18,20,대졸,인하대학교,2.8,추천,정규직,,,,두리안정보기술,서울 강남,개발부,인프라팀,1,부장,본부장,2,,,kim시woo187@daum.net,010-5423-2431,서울시 송파구 문정동
EMP1987,오다은,여,53,1974-10-21,741021-2593616,해당없음,2006-09-11,20,대학원졸,홍익대학교,3.0,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,인프라팀,1,부장,팀장,2,,,oh.daeun20@hanmail.net,010-8735-6564,서울시 용산구 이태원동
EMP1988,조재원,남,57,1970-06-13,700613-1360604,군필,1999-03-09,27,고졸,,,공채,정규직,,,,두리안정보기술,서울 여의도,마케팅부,디지털마케팅팀,1,부장,팀원,2,,,jojaewon709@nate.com,010-1265-8165,서울시 마포구 합정동
EMP1989,전재원,남,50,1977-05-02,770502-1454914,군필,2002-06-04,24,대졸,부산대학교,3.3,추천,정규직,,,,두리안정보기술,서울 여의도,기획부,전략기획팀,1,부장,본부장,2,,,jeon.jaewon419@hanmail.net,010-1451-3554,서울시 마포구 합정동
EMP1990,방보미,여,50,1977-09-21,770921-2058513,해당없음,1999-11-25,27,대졸,한국외국어대학교,4.0,인턴전환,정규직,,,,두리안정보기술,경기 판교,인사부,채용팀,1,부장,팀장,2,,,bang.bomi341@kakao.com,010-5128-5757,경기도 성남시 분당구 정자동
EMP1991,천나은,여,55,1972-05-08,720508-2256825,해당없음,2008-09-17,18,대졸,성균관대학교,3.6,공채,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,1,부장,팀원,2,,,cheonnaeun380@naver.com,010-7782-8785,경기도 성남시 분당구 판교동
EMP1992,이준혁,남,58,1969-07-10,690710-1390038,군필,1999-08-28,27,대졸,경희대학교,3.7,경력,정규직,현대자동차,차장,마케팅기획,두리안정보기술,서울 강남,영업부,해외영업팀,1,부장,팀장,2,,,leejunhyuk164@hanmail.net,010-7058-4161,서울시 강남구 논현동
EMP1993,손민재,남,58,1969-01-23,690123-1517144,군필,2009-12-07,17,대졸,연세대학교,2.7,추천,정규직,,,,두리안정보기술,서울 여의도,기획부,전략기획팀,1,부장,본부장,2,,,son.minjae991@gmail.com,010-6253-6876,서울시 마포구 합정동
EMP1994,신시우,남,43,1984-02-08,840208-1854289,군필,2005-06-20,21,전문대졸,영진전문대학교,3.6,경력,정규직,SK하이닉스,사원,데이터분석,두리안정보기술,서울 강남,인사부,교육팀,1,부장,본부장,2,,,shin시woo_257@hanmail.net,010-5948-1611,서울시 강남구 역삼동
EMP1995,임수빈,여,46,1981-10-04,811004-2128854,해당없음,2007-11-27,19,대학원졸,한국외국어대학교,3.0,경력,정규직,삼성전자,사원,인사관리,두리안정보기술,서울 강남,영업부,해외영업팀,1,부장,팀장,2,정년퇴직,2016-04-20,limsubin601@nate.com,010-2489-3599,서울시 서초구 방배동
EMP1996,고민준,남,41,1986-03-11,860311-1852876,면제,2007-10-26,19,전문대졸,명지전문대학,2.7,추천,정규직,,,,두리안정보기술,서울 강남,기획부,전략기획팀,1,부장,팀원,2,,,minjunko981@hanmail.net,010-2555-9497,서울시 강남구 역삼동
EMP1997,주준서,남,49,1978-12-06,781206-1318415,면제,2004-11-10,22,대졸,고려대학교,3.1,공채,정규직,,,,두리안정보기술,서울 강남,기획부,전략기획팀,1,부장,본부장,2,,,joo.junseo392@daum.net,010-2877-6004,서울시 송파구 문정동
